,date,symbol,open,high,low,close
6176,20240711 15:50:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6177,20240712 08:30:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6178,20240712 08:40:00 US/Central,SR3Z4,95.325,95.325,95.315,95.325
6179,20240712 08:50:00 US/Central,SR3Z4,95.325,95.325,95.315,95.315
6180,20240712 09:00:00 US/Central,SR3Z4,95.315,95.33,95.315,95.325
6181,20240712 09:10:00 US/Central,SR3Z4,95.325,95.335,95.32,95.33
6182,20240712 09:20:00 US/Central,SR3Z4,95.33,95.33,95.315,95.315
6183,20240712 09:30:00 US/Central,SR3Z4,95.315,95.325,95.315,95.315
6184,20240712 09:40:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6185,20240712 09:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6186,20240712 10:00:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6187,20240712 10:10:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6188,20240712 10:20:00 US/Central,SR3Z4,95.315,95.325,95.315,95.325
6189,20240712 10:30:00 US/Central,SR3Z4,95.325,95.325,95.315,95.325
6190,20240712 10:40:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6191,20240712 10:50:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6192,20240712 11:00:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6193,20240712 11:10:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6194,20240712 11:20:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6195,20240712 11:30:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6196,20240712 11:40:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6197,20240712 11:50:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6198,20240712 12:00:00 US/Central,SR3Z4,95.325,95.325,95.32,95.325
6199,20240712 12:10:00 US/Central,SR3Z4,95.325,95.33,95.32,95.33
6200,20240712 12:20:00 US/Central,SR3Z4,95.33,95.33,95.32,95.33
6201,20240712 12:30:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6202,20240712 12:40:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6203,20240712 12:50:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6204,20240712 13:00:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6205,20240712 13:10:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6206,20240712 13:20:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6207,20240712 13:30:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6208,20240712 13:40:00 US/Central,SR3Z4,95.33,95.33,95.325,95.33
6209,20240712 13:50:00 US/Central,SR3Z4,95.33,95.34,95.325,95.34
6210,20240712 14:00:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6211,20240712 14:10:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6212,20240712 14:20:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6213,20240712 14:30:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6214,20240712 14:40:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6215,20240712 14:50:00 US/Central,SR3Z4,95.34,95.345,95.335,95.345
6216,20240712 15:00:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6217,20240712 15:10:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6218,20240712 15:20:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6219,20240712 15:30:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6220,20240712 15:40:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6221,20240712 15:50:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6222,20240715 08:30:00 US/Central,SR3Z4,95.355,95.36,95.35,95.36
6223,20240715 08:40:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6224,20240715 08:50:00 US/Central,SR3Z4,95.36,95.36,95.35,95.355
6225,20240715 09:00:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6226,20240715 09:10:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6227,20240715 09:20:00 US/Central,SR3Z4,95.355,95.355,95.345,95.345
6228,20240715 09:30:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6229,20240715 09:40:00 US/Central,SR3Z4,95.345,95.355,95.345,95.355
6230,20240715 09:50:00 US/Central,SR3Z4,95.355,95.37,95.35,95.37
6231,20240715 10:00:00 US/Central,SR3Z4,95.37,95.375,95.36,95.37
6232,20240715 10:10:00 US/Central,SR3Z4,95.37,95.37,95.365,95.37
6233,20240715 10:20:00 US/Central,SR3Z4,95.37,95.385,95.365,95.375
6234,20240715 10:30:00 US/Central,SR3Z4,95.375,95.39,95.375,95.38
6235,20240715 10:40:00 US/Central,SR3Z4,95.38,95.385,95.38,95.38
6236,20240715 10:50:00 US/Central,SR3Z4,95.38,95.39,95.38,95.38
6237,20240715 11:00:00 US/Central,SR3Z4,95.38,95.39,95.38,95.38
6238,20240715 11:10:00 US/Central,SR3Z4,95.38,95.385,95.375,95.375
6239,20240715 11:20:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6240,20240715 11:30:00 US/Central,SR3Z4,95.375,95.385,95.37,95.38
6241,20240715 11:40:00 US/Central,SR3Z4,95.38,95.415,95.37,95.375
6242,20240715 11:50:00 US/Central,SR3Z4,95.375,95.38,95.36,95.37
6243,20240715 12:00:00 US/Central,SR3Z4,95.37,95.37,95.355,95.36
6244,20240715 12:10:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6245,20240715 12:20:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6246,20240715 12:30:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6247,20240715 12:40:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6248,20240715 12:50:00 US/Central,SR3Z4,95.36,95.37,95.36,95.37
6249,20240715 13:00:00 US/Central,SR3Z4,95.37,95.37,95.36,95.37
6250,20240715 13:10:00 US/Central,SR3Z4,95.37,95.37,95.365,95.37
6251,20240715 13:20:00 US/Central,SR3Z4,95.37,95.375,95.365,95.375
6252,20240715 13:30:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6253,20240715 13:40:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6254,20240715 13:50:00 US/Central,SR3Z4,95.375,95.375,95.365,95.37
6255,20240715 14:00:00 US/Central,SR3Z4,95.37,95.37,95.36,95.36
6256,20240715 14:10:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6257,20240715 14:20:00 US/Central,SR3Z4,95.36,95.375,95.36,95.375
6258,20240715 14:30:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6259,20240715 14:40:00 US/Central,SR3Z4,95.375,95.38,95.37,95.375
6260,20240715 14:50:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6261,20240715 15:00:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6262,20240715 15:10:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6263,20240715 15:20:00 US/Central,SR3Z4,95.375,95.38,95.37,95.375
6264,20240715 15:30:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6265,20240715 15:40:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6266,20240715 15:50:00 US/Central,SR3Z4,95.375,95.375,95.37,95.375
6267,20240716 08:30:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6268,20240716 08:40:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6269,20240716 08:50:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6270,20240716 09:00:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6271,20240716 09:10:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6272,20240716 09:20:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6273,20240716 09:30:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6274,20240716 09:40:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6275,20240716 09:50:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6276,20240716 10:00:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6277,20240716 10:10:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6278,20240716 10:20:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6279,20240716 10:30:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6280,20240716 10:40:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6281,20240716 10:50:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6282,20240716 11:00:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6283,20240716 11:10:00 US/Central,SR3Z4,95.36,95.36,95.34,95.345
6284,20240716 11:20:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6285,20240716 11:30:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6286,20240716 11:40:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6287,20240716 11:50:00 US/Central,SR3Z4,95.345,95.345,95.335,95.345
6288,20240716 12:00:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6289,20240716 12:10:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6290,20240716 12:20:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6291,20240716 12:30:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6292,20240716 12:40:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6293,20240716 12:50:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6294,20240716 13:00:00 US/Central,SR3Z4,95.345,95.36,95.345,95.36
6295,20240716 13:10:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6296,20240716 13:20:00 US/Central,SR3Z4,95.36,95.365,95.355,95.36
6297,20240716 13:30:00 US/Central,SR3Z4,95.36,95.365,95.36,95.36
6298,20240716 13:40:00 US/Central,SR3Z4,95.36,95.37,95.36,95.37
6299,20240716 13:50:00 US/Central,SR3Z4,95.37,95.37,95.36,95.37
6300,20240716 14:00:00 US/Central,SR3Z4,95.37,95.37,95.35,95.36
6301,20240716 14:10:00 US/Central,SR3Z4,95.36,95.365,95.35,95.36
6302,20240716 14:20:00 US/Central,SR3Z4,95.36,95.375,95.36,95.375
6303,20240716 14:30:00 US/Central,SR3Z4,95.375,95.38,95.365,95.375
6304,20240716 14:40:00 US/Central,SR3Z4,95.375,95.385,95.37,95.375
6305,20240716 14:50:00 US/Central,SR3Z4,95.375,95.38,95.37,95.375
6306,20240716 15:00:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6307,20240716 15:10:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6308,20240716 15:20:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6309,20240716 15:30:00 US/Central,SR3Z4,95.375,95.385,95.375,95.375
6310,20240716 15:40:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6311,20240716 15:50:00 US/Central,SR3Z4,95.375,95.38,95.375,95.375
6312,20240717 08:30:00 US/Central,SR3Z4,95.34,95.355,95.335,95.355
6313,20240717 08:40:00 US/Central,SR3Z4,95.355,95.355,95.34,95.345
6314,20240717 08:50:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6315,20240717 09:00:00 US/Central,SR3Z4,95.345,95.345,95.335,95.34
6316,20240717 09:10:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6317,20240717 09:20:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6318,20240717 09:30:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6319,20240717 09:40:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6320,20240717 09:50:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6321,20240717 10:00:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6322,20240717 10:10:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6323,20240717 10:20:00 US/Central,SR3Z4,95.34,95.34,95.335,95.34
6324,20240717 10:30:00 US/Central,SR3Z4,95.34,95.345,95.335,95.345
6325,20240717 10:40:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6326,20240717 10:50:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6327,20240717 11:00:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6328,20240717 11:10:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6329,20240717 11:20:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6330,20240717 11:30:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6331,20240717 11:40:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6332,20240717 11:50:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6333,20240717 12:00:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6334,20240717 12:10:00 US/Central,SR3Z4,95.345,95.355,95.345,95.355
6335,20240717 12:20:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6336,20240717 12:30:00 US/Central,SR3Z4,95.355,95.355,95.345,95.345
6337,20240717 12:40:00 US/Central,SR3Z4,95.345,95.355,95.345,95.355
6338,20240717 12:50:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6339,20240717 13:00:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6340,20240717 13:10:00 US/Central,SR3Z4,95.355,95.36,95.35,95.36
6341,20240717 13:20:00 US/Central,SR3Z4,95.36,95.36,95.35,95.36
6342,20240717 13:30:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6343,20240717 13:40:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6344,20240717 13:50:00 US/Central,SR3Z4,95.36,95.36,95.355,95.36
6345,20240717 14:00:00 US/Central,SR3Z4,95.36,95.36,95.35,95.355
6346,20240717 14:10:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6347,20240717 14:20:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6348,20240717 14:30:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6349,20240717 14:40:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6350,20240717 14:50:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6351,20240717 15:00:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6352,20240717 15:10:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6353,20240717 15:20:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6354,20240717 15:30:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6355,20240717 15:40:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6356,20240717 15:50:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6357,20240718 08:30:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6358,20240718 08:40:00 US/Central,SR3Z4,95.345,95.355,95.345,95.345
6359,20240718 08:50:00 US/Central,SR3Z4,95.345,95.355,95.345,95.355
6360,20240718 09:00:00 US/Central,SR3Z4,95.355,95.355,95.345,95.345
6361,20240718 09:10:00 US/Central,SR3Z4,95.345,95.355,95.345,95.345
6362,20240718 09:20:00 US/Central,SR3Z4,95.345,95.355,95.345,95.345
6363,20240718 09:30:00 US/Central,SR3Z4,95.345,95.355,95.345,95.345
6364,20240718 09:40:00 US/Central,SR3Z4,95.345,95.36,95.345,95.355
6365,20240718 09:50:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6366,20240718 10:00:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6367,20240718 10:10:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6368,20240718 10:20:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6369,20240718 10:30:00 US/Central,SR3Z4,95.355,95.355,95.35,95.355
6370,20240718 10:40:00 US/Central,SR3Z4,95.355,95.355,95.345,95.355
6371,20240718 10:50:00 US/Central,SR3Z4,95.355,95.355,95.34,95.345
6372,20240718 11:00:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6373,20240718 11:10:00 US/Central,SR3Z4,95.345,95.355,95.345,95.355
6374,20240718 11:20:00 US/Central,SR3Z4,95.355,95.355,95.345,95.345
6375,20240718 11:30:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6376,20240718 11:40:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6377,20240718 11:50:00 US/Central,SR3Z4,95.345,95.35,95.345,95.345
6378,20240718 12:00:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6379,20240718 12:10:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6380,20240718 12:20:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6381,20240718 12:30:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6382,20240718 12:40:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6383,20240718 12:50:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6384,20240718 13:00:00 US/Central,SR3Z4,95.345,95.35,95.34,95.345
6385,20240718 13:10:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6386,20240718 13:20:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6387,20240718 13:30:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6388,20240718 13:40:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6389,20240718 13:50:00 US/Central,SR3Z4,95.345,95.345,95.34,95.345
6390,20240718 14:00:00 US/Central,SR3Z4,95.345,95.345,95.335,95.34
6391,20240718 14:10:00 US/Central,SR3Z4,95.34,95.34,95.325,95.33
6392,20240718 14:20:00 US/Central,SR3Z4,95.33,95.335,95.325,95.335
6393,20240718 14:30:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6394,20240718 14:40:00 US/Central,SR3Z4,95.335,95.335,95.325,95.335
6395,20240718 14:50:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6396,20240718 15:00:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6397,20240718 15:10:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6398,20240718 15:20:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6399,20240718 15:30:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6400,20240718 15:40:00 US/Central,SR3Z4,95.335,95.335,95.33,95.335
6401,20240718 15:50:00 US/Central,SR3Z4,95.335,95.335,95.325,95.33
6402,20240719 08:30:00 US/Central,SR3Z4,95.325,95.325,95.315,95.315
6403,20240719 08:40:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6404,20240719 08:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6405,20240719 09:00:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6406,20240719 09:10:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6407,20240719 09:20:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6408,20240719 09:30:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6409,20240719 09:40:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6410,20240719 09:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6411,20240719 10:00:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6412,20240719 10:10:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6413,20240719 10:20:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6414,20240719 10:30:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6415,20240719 10:40:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6416,20240719 10:50:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6417,20240719 11:00:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6418,20240719 11:10:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6419,20240719 11:20:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6420,20240719 11:30:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6421,20240719 11:40:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6422,20240719 11:50:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6423,20240719 12:00:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6424,20240719 12:10:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6425,20240719 12:20:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6426,20240719 12:30:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6427,20240719 12:40:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6428,20240719 12:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6429,20240719 13:00:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6430,20240719 13:10:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6431,20240719 13:20:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6432,20240719 13:30:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6433,20240719 13:40:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6434,20240719 13:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6435,20240719 14:00:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6436,20240719 14:10:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6437,20240719 14:20:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6438,20240719 14:30:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6439,20240719 14:40:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6440,20240719 14:50:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6441,20240719 15:00:00 US/Central,SR3Z4,95.315,95.32,95.315,95.315
6442,20240719 15:10:00 US/Central,SR3Z4,95.315,95.32,95.31,95.315
6443,20240719 15:20:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6444,20240719 15:30:00 US/Central,SR3Z4,95.315,95.315,95.31,95.315
6445,20240719 15:40:00 US/Central,SR3Z4,95.315,95.315,95.305,95.31
6446,20240719 15:50:00 US/Central,SR3Z4,95.31,95.315,95.305,95.315
6447,20240620 08:30:00 US/Central,SR3U5,95.905,95.905,95.89,95.905
6448,20240620 08:40:00 US/Central,SR3U5,95.905,95.91,95.9,95.905
6449,20240620 08:50:00 US/Central,SR3U5,95.905,95.91,95.9,95.905
6450,20240620 09:00:00 US/Central,SR3U5,95.905,95.92,95.905,95.905
6451,20240620 09:10:00 US/Central,SR3U5,95.905,95.915,95.9,95.91
6452,20240620 09:20:00 US/Central,SR3U5,95.91,95.915,95.905,95.905
6453,20240620 09:30:00 US/Central,SR3U5,95.905,95.915,95.905,95.905
6454,20240620 09:40:00 US/Central,SR3U5,95.905,95.91,95.9,95.905
6455,20240620 09:50:00 US/Central,SR3U5,95.905,95.91,95.9,95.905
6456,20240620 10:00:00 US/Central,SR3U5,95.905,95.91,95.9,95.905
6457,20240620 10:10:00 US/Central,SR3U5,95.905,95.915,95.905,95.91
6458,20240620 10:20:00 US/Central,SR3U5,95.91,95.92,95.91,95.92
6459,20240620 10:30:00 US/Central,SR3U5,95.92,95.92,95.91,95.92
6460,20240620 10:40:00 US/Central,SR3U5,95.92,95.92,95.915,95.92
6461,20240620 10:50:00 US/Central,SR3U5,95.92,95.92,95.91,95.91
6462,20240620 11:00:00 US/Central,SR3U5,95.91,95.925,95.91,95.92
6463,20240620 11:10:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6464,20240620 11:20:00 US/Central,SR3U5,95.92,95.93,95.92,95.92
6465,20240620 11:30:00 US/Central,SR3U5,95.92,95.93,95.92,95.92
6466,20240620 11:40:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6467,20240620 11:50:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6468,20240620 12:00:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6469,20240620 12:10:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6470,20240620 12:20:00 US/Central,SR3U5,95.92,95.93,95.92,95.92
6471,20240620 12:30:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6472,20240620 12:40:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6473,20240620 12:50:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6474,20240620 13:00:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6475,20240620 13:10:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6476,20240620 13:20:00 US/Central,SR3U5,95.92,95.935,95.92,95.935
6477,20240620 13:30:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6478,20240620 13:40:00 US/Central,SR3U5,95.935,95.935,95.925,95.93
6479,20240620 13:50:00 US/Central,SR3U5,95.93,95.935,95.925,95.935
6480,20240620 14:00:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6481,20240620 14:10:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6482,20240620 14:20:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6483,20240620 14:30:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6484,20240620 14:40:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6485,20240620 14:50:00 US/Central,SR3U5,95.935,95.935,95.93,95.935
6486,20240620 15:00:00 US/Central,SR3U5,95.935,95.935,95.925,95.93
6487,20240620 15:10:00 US/Central,SR3U5,95.93,95.935,95.925,95.93
6488,20240620 15:20:00 US/Central,SR3U5,95.93,95.93,95.925,95.93
6489,20240620 15:30:00 US/Central,SR3U5,95.93,95.93,95.915,95.92
6490,20240620 15:40:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6491,20240620 15:50:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6492,20240621 08:30:00 US/Central,SR3U5,95.965,95.97,95.955,95.97
6493,20240621 08:40:00 US/Central,SR3U5,95.97,95.98,95.92,95.95
6494,20240621 08:50:00 US/Central,SR3U5,95.95,95.95,95.935,95.94
6495,20240621 09:00:00 US/Central,SR3U5,95.94,95.945,95.92,95.93
6496,20240621 09:10:00 US/Central,SR3U5,95.93,95.935,95.925,95.93
6497,20240621 09:20:00 US/Central,SR3U5,95.93,95.93,95.915,95.92
6498,20240621 09:30:00 US/Central,SR3U5,95.92,95.925,95.905,95.92
6499,20240621 09:40:00 US/Central,SR3U5,95.92,95.92,95.91,95.91
6500,20240621 09:50:00 US/Central,SR3U5,95.91,95.92,95.91,95.92
6501,20240621 10:00:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6502,20240621 10:10:00 US/Central,SR3U5,95.92,95.92,95.915,95.92
6503,20240621 10:20:00 US/Central,SR3U5,95.92,95.92,95.91,95.91
6504,20240621 10:30:00 US/Central,SR3U5,95.91,95.92,95.91,95.92
6505,20240621 10:40:00 US/Central,SR3U5,95.92,95.92,95.91,95.91
6506,20240621 10:50:00 US/Central,SR3U5,95.91,95.92,95.91,95.91
6507,20240621 11:00:00 US/Central,SR3U5,95.91,95.92,95.91,95.92
6508,20240621 11:10:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6509,20240621 11:20:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6510,20240621 11:30:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6511,20240621 11:40:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6512,20240621 11:50:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6513,20240621 12:00:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
6514,20240621 12:10:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6515,20240621 12:20:00 US/Central,SR3U5,95.92,95.925,95.915,95.92
6516,20240621 12:30:00 US/Central,SR3U5,95.92,95.93,95.92,95.92
6517,20240621 12:40:00 US/Central,SR3U5,95.92,95.925,95.92,95.92
